id,user_id,visited_url,timestamp
3985,user_2,/blog/8/,2023-08-16 10:38:10.486696
3986,user_2,/blog/13/,2023-08-16 10:38:10.531703
3987,user_2,/blog/6/,2023-08-16 10:38:10.577693
3988,user_2,/blog/14/,2023-08-16 10:38:10.620699
3989,user_2,/blog/2/,2023-08-16 10:38:10.664696
3990,user_2,/blog/4/,2023-08-16 10:38:10.708700
3991,user_2,/blog/5/,2023-08-16 10:38:10.754694
3992,user_2,/blog/12/,2023-08-16 10:38:10.802696
3993,user_2,/blog/7/,2023-08-16 10:38:10.860698
3994,user_2,/blog/10/,2023-08-16 10:38:10.909700
3995,user_2,/blog/12/,2023-08-16 10:38:10.950693
3996,user_2,/blog/5/,2023-08-16 10:38:10.993695
3997,user_2,/blog/4/,2023-08-16 10:38:11.032693
3998,user_2,/blog/4/,2023-08-16 10:38:11.073699
3999,user_2,/blog/6/,2023-08-16 10:38:11.116695
4000,user_2,/blog/14/,2023-08-16 10:38:11.160699
4001,user_2,/blog/7/,2023-08-16 10:38:11.205695
4002,user_2,/blog/9/,2023-08-16 10:38:11.251694
4003,user_2,/blog/2/,2023-08-16 10:38:11.295699
4004,user_2,/blog/12/,2023-08-16 10:38:11.342703
4005,user_2,/blog/9/,2023-08-16 10:38:11.388697
4006,user_2,/blog/12/,2023-08-16 10:38:11.433695
4007,user_2,/blog/3/,2023-08-16 10:38:11.476692
4008,user_2,/blog/13/,2023-08-16 10:38:11.515693
4009,user_2,/blog/14/,2023-08-16 10:38:11.553694
4010,user_2,/blog/14/,2023-08-16 10:38:11.595694
4011,user_2,/blog/1/,2023-08-16 10:38:11.639696
4012,user_2,/blog/8/,2023-08-16 10:38:11.686698
4013,user_2,/blog/7/,2023-08-16 10:38:11.721694
4014,user_2,/blog/12/,2023-08-16 10:38:11.754698
4015,user_2,/blog/4/,2023-08-16 10:38:11.788697
4016,user_2,/blog/11/,2023-08-16 10:38:11.833702
4017,user_2,/blog/8/,2023-08-16 10:38:11.887700
4018,user_2,/blog/3/,2023-08-16 10:38:11.932693
4019,user_2,/blog/13/,2023-08-16 10:38:11.973692
4020,user_2,/blog/13/,2023-08-16 10:38:12.014696
4021,user_3,/blog/8/,2023-08-16 10:38:12.055696
4022,user_3,/blog/12/,2023-08-16 10:38:12.099694
4023,user_3,/blog/12/,2023-08-16 10:38:12.139697
4024,user_3,/blog/13/,2023-08-16 10:38:12.181696
4025,user_3,/blog/5/,2023-08-16 10:38:12.222697
4026,user_3,/blog/4/,2023-08-16 10:38:12.261692
4027,user_3,/blog/14/,2023-08-16 10:38:12.301696
4028,user_3,/blog/14/,2023-08-16 10:38:12.341698
4029,user_3,/blog/5/,2023-08-16 10:38:12.394695
4030,user_3,/blog/13/,2023-08-16 10:38:12.438703
4031,user_3,/blog/4/,2023-08-16 10:38:12.479697
4032,user_3,/blog/2/,2023-08-16 10:38:12.520698
4033,user_3,/blog/2/,2023-08-16 10:38:12.562691
4034,user_3,/blog/12/,2023-08-16 10:38:12.603693
4035,user_3,/blog/6/,2023-08-16 10:38:12.644695
4036,user_3,/blog/9/,2023-08-16 10:38:12.686695
4037,user_3,/blog/11/,2023-08-16 10:38:12.731696
4038,user_3,/blog/13/,2023-08-16 10:38:12.780705
4039,user_3,/blog/9/,2023-08-16 10:38:12.829698
4040,user_3,/blog/10/,2023-08-16 10:38:12.875696
4041,user_3,/blog/12/,2023-08-16 10:38:12.924694
4042,user_3,/blog/1/,2023-08-16 10:38:12.967693
4043,user_3,/blog/1/,2023-08-16 10:38:13.005692
4044,user_3,/blog/5/,2023-08-16 10:38:13.041700
4045,user_3,/blog/7/,2023-08-16 10:38:13.076697
4046,user_3,/blog/1/,2023-08-16 10:38:13.116696
4047,user_3,/blog/4/,2023-08-16 10:38:13.154694
4048,user_3,/blog/9/,2023-08-16 10:38:13.194699
4049,user_3,/blog/11/,2023-08-16 10:38:13.249705
4050,user_3,/blog/2/,2023-08-16 10:38:13.301700
4051,user_3,/blog/7/,2023-08-16 10:38:13.347698
4052,user_3,/blog/4/,2023-08-16 10:38:13.390694
4053,user_3,/blog/6/,2023-08-16 10:38:13.433698
4054,user_3,/blog/9/,2023-08-16 10:38:13.476697
4055,user_3,/blog/8/,2023-08-16 10:38:13.523709
4056,user_3,/blog/14/,2023-08-16 10:38:13.574702
4057,user_3,/blog/6/,2023-08-16 10:38:13.621698
4058,user_3,/blog/1/,2023-08-16 10:38:13.670694
4059,user_3,/blog/12/,2023-08-16 10:38:13.721694
4060,user_3,/blog/5/,2023-08-16 10:38:13.766694
4061,user_3,/blog/8/,2023-08-16 10:38:13.810702
4062,user_3,/blog/14/,2023-08-16 10:38:13.854695
4063,user_3,/blog/13/,2023-08-16 10:38:13.897695
4064,user_3,/blog/8/,2023-08-16 10:38:13.937696
4065,user_3,/blog/2/,2023-08-16 10:38:13.988700
4066,user_3,/blog/12/,2023-08-16 10:38:14.030693
4067,user_3,/blog/11/,2023-08-16 10:38:14.071700
4068,user_3,/blog/12/,2023-08-16 10:38:14.113698
4069,user_3,/blog/5/,2023-08-16 10:38:14.157704
4070,user_3,/blog/9/,2023-08-16 10:38:14.194694
4071,user_3,/blog/6/,2023-08-16 10:38:14.235695
4072,user_3,/blog/11/,2023-08-16 10:38:14.271694
4073,user_3,/blog/7/,2023-08-16 10:38:14.307696
4074,user_3,/blog/8/,2023-08-16 10:38:14.349691
4075,user_3,/blog/1/,2023-08-16 10:38:14.388698
4076,user_3,/blog/8/,2023-08-16 10:38:14.427694
4077,user_3,/blog/14/,2023-08-16 10:38:14.463700
4078,user_3,/blog/3/,2023-08-16 10:38:14.505703
4079,user_3,/blog/2/,2023-08-16 10:38:14.548694
4080,user_3,/blog/4/,2023-08-16 10:38:14.586697
4081,user_3,/blog/2/,2023-08-16 10:38:14.625696
4082,user_3,/blog/3/,2023-08-16 10:38:14.664698
4083,user_3,/blog/13/,2023-08-16 10:38:14.700698
4084,user_3,/blog/2/,2023-08-16 10:38:14.737697
4085,user_3,/blog/1/,2023-08-16 10:38:14.768700
4086,user_3,/blog/1/,2023-08-16 10:38:14.803695
4087,user_3,/blog/7/,2023-08-16 10:38:14.836694
4088,user_3,/blog/14/,2023-08-16 10:38:14.869693
4089,user_3,/blog/4/,2023-08-16 10:38:14.911700
4090,user_3,/blog/9/,2023-08-16 10:38:14.951700
4091,user_3,/blog/2/,2023-08-16 10:38:14.984693
4092,user_3,/blog/4/,2023-08-16 10:38:15.025703
4093,user_3,/blog/14/,2023-08-16 10:38:15.067696
4094,user_3,/blog/11/,2023-08-16 10:38:15.103693
4095,user_3,/blog/2/,2023-08-16 10:38:15.141696
4096,user_3,/blog/1/,2023-08-16 10:38:15.182701
4097,user_3,/blog/11/,2023-08-16 10:38:15.226705
4098,user_3,/blog/12/,2023-08-16 10:38:15.267701
4099,user_3,/blog/10/,2023-08-16 10:38:15.311695
4100,user_3,/blog/7/,2023-08-16 10:38:15.354695
4101,user_3,/blog/7/,2023-08-16 10:38:15.398700
4102,user_3,/blog/11/,2023-08-16 10:38:15.443696
4103,user_3,/blog/3/,2023-08-16 10:38:15.490692
4104,user_3,/blog/7/,2023-08-16 10:38:15.539697
4105,user_3,/blog/14/,2023-08-16 10:38:15.585696
4106,user_3,/blog/11/,2023-08-16 10:38:15.627700
4107,user_3,/blog/9/,2023-08-16 10:38:15.671689
4108,user_3,/blog/3/,2023-08-16 10:38:15.717699
4109,user_3,/blog/10/,2023-08-16 10:38:15.759691
4110,user_3,/blog/12/,2023-08-16 10:38:15.803698
4111,user_3,/blog/8/,2023-08-16 10:38:15.844692
4112,user_3,/blog/7/,2023-08-16 10:38:15.899697
4113,user_3,/blog/9/,2023-08-16 10:38:15.941699
4114,user_3,/blog/1/,2023-08-16 10:38:15.981695
4115,user_3,/blog/14/,2023-08-16 10:38:16.028705
4116,user_3,/blog/9/,2023-08-16 10:38:16.074694
4117,user_3,/blog/7/,2023-08-16 10:38:16.117694
4118,user_3,/blog/14/,2023-08-16 10:38:16.152691
4119,user_3,/blog/9/,2023-08-16 10:38:16.186695
4120,user_3,/blog/10/,2023-08-16 10:38:16.224695
4121,user_4,/blog/5/,2023-08-16 10:38:16.265693
4122,user_4,/blog/10/,2023-08-16 10:38:16.303705
4123,user_4,/blog/11/,2023-08-16 10:38:16.344705
4124,user_4,/blog/13/,2023-08-16 10:38:16.385696
4125,user_4,/blog/3/,2023-08-16 10:38:16.430699
4126,user_4,/blog/5/,2023-08-16 10:38:16.475695
4127,user_4,/blog/5/,2023-08-16 10:38:16.515701
4128,user_4,/blog/11/,2023-08-16 10:38:16.559699
4129,user_4,/blog/10/,2023-08-16 10:38:16.604695
4130,user_4,/blog/14/,2023-08-16 10:38:16.649705
4131,user_4,/blog/2/,2023-08-16 10:38:16.692695
4132,user_4,/blog/11/,2023-08-16 10:38:16.732708
4133,user_4,/blog/7/,2023-08-16 10:38:16.779693
4134,user_4,/blog/3/,2023-08-16 10:38:16.819692
4135,user_4,/blog/4/,2023-08-16 10:38:16.863693
4136,user_4,/blog/7/,2023-08-16 10:38:16.900698
4137,user_4,/blog/6/,2023-08-16 10:38:16.943696
4138,user_4,/blog/8/,2023-08-16 10:38:16.981693
4139,user_4,/blog/2/,2023-08-16 10:38:17.017695
4140,user_4,/blog/2/,2023-08-16 10:38:17.054694
4141,user_4,/blog/7/,2023-08-16 10:38:17.107700
4142,user_4,/blog/6/,2023-08-16 10:38:17.150703
4143,user_4,/blog/5/,2023-08-16 10:38:17.190698
4144,user_4,/blog/2/,2023-08-16 10:38:17.236695
4145,user_4,/blog/7/,2023-08-16 10:38:17.277695
4146,user_4,/blog/11/,2023-08-16 10:38:17.322700
4147,user_4,/blog/12/,2023-08-16 10:38:17.364704
4148,user_4,/blog/9/,2023-08-16 10:38:17.408693
4149,user_4,/blog/4/,2023-08-16 10:38:17.449698
4150,user_4,/blog/13/,2023-08-16 10:38:17.492698
4151,user_4,/blog/13/,2023-08-16 10:38:17.533693
4152,user_4,/blog/2/,2023-08-16 10:38:17.577700
4153,user_4,/blog/10/,2023-08-16 10:38:17.625703
4154,user_4,/blog/4/,2023-08-16 10:38:17.669693
4155,user_4,/blog/5/,2023-08-16 10:38:17.712697
4156,user_4,/blog/1/,2023-08-16 10:38:17.746703
4157,user_4,/blog/13/,2023-08-16 10:38:17.783695
4158,user_4,/blog/11/,2023-08-16 10:38:17.820698
4159,user_4,/blog/14/,2023-08-16 10:38:17.866696
4160,user_4,/blog/5/,2023-08-16 10:38:17.909700
4161,user_4,/blog/6/,2023-08-16 10:38:17.952698
4162,user_4,/blog/14/,2023-08-16 10:38:17.996696
4163,user_4,/blog/9/,2023-08-16 10:38:18.038693
4164,user_4,/blog/8/,2023-08-16 10:38:18.081704
4165,user_4,/blog/13/,2023-08-16 10:38:18.127699
4166,user_4,/blog/12/,2023-08-16 10:38:18.176699
4167,user_4,/blog/2/,2023-08-16 10:38:18.225689
4168,user_4,/blog/1/,2023-08-16 10:38:18.272691
4169,user_4,/blog/8/,2023-08-16 10:38:18.316693
4170,user_4,/blog/13/,2023-08-16 10:38:18.364699
4171,user_4,/blog/1/,2023-08-16 10:38:18.413693
4172,user_4,/blog/3/,2023-08-16 10:38:18.463700
4173,user_4,/blog/8/,2023-08-16 10:38:18.505694
4174,user_4,/blog/10/,2023-08-16 10:38:18.543698
4175,user_4,/blog/2/,2023-08-16 10:38:18.588697
4176,user_4,/blog/13/,2023-08-16 10:38:18.631714
4177,user_4,/blog/8/,2023-08-16 10:38:18.669694
4178,user_4,/blog/12/,2023-08-16 10:38:18.716692
4179,user_4,/blog/6/,2023-08-16 10:38:18.759692
4180,user_4,/blog/1/,2023-08-16 10:38:18.809702
4181,user_4,/blog/4/,2023-08-16 10:38:18.890693
4182,user_4,/blog/3/,2023-08-16 10:38:18.936705
4183,user_4,/blog/5/,2023-08-16 10:38:18.982694
4184,user_4,/blog/10/,2023-08-16 10:38:19.026692
4185,user_4,/blog/6/,2023-08-16 10:38:19.071692
4186,user_4,/blog/3/,2023-08-16 10:38:19.116699
4187,user_4,/blog/7/,2023-08-16 10:38:19.162697
4188,user_4,/blog/5/,2023-08-16 10:38:19.210696
4189,user_4,/blog/8/,2023-08-16 10:38:19.262703
4190,user_4,/blog/7/,2023-08-16 10:38:19.307694
4191,user_4,/blog/2/,2023-08-16 10:38:19.352695
4192,user_4,/blog/4/,2023-08-16 10:38:19.402693
4193,user_4,/blog/7/,2023-08-16 10:38:19.451695
4194,user_4,/blog/9/,2023-08-16 10:38:19.500698
4195,user_4,/blog/14/,2023-08-16 10:38:19.547703
4196,user_4,/blog/11/,2023-08-16 10:38:19.593698
4197,user_4,/blog/12/,2023-08-16 10:38:19.642698
4198,user_4,/blog/12/,2023-08-16 10:38:19.688695
4199,user_4,/blog/9/,2023-08-16 10:38:19.734697
4200,user_4,/blog/9/,2023-08-16 10:38:19.784697
4201,user_4,/blog/10/,2023-08-16 10:38:19.831706
4202,user_4,/blog/12/,2023-08-16 10:38:19.877696
4203,user_4,/blog/12/,2023-08-16 10:38:19.925695
4204,user_4,/blog/7/,2023-08-16 10:38:19.972694
4205,user_4,/blog/1/,2023-08-16 10:38:20.019692
4206,user_4,/blog/6/,2023-08-16 10:38:20.066699
4207,user_4,/blog/7/,2023-08-16 10:38:20.112706
4208,user_4,/blog/1/,2023-08-16 10:38:20.160693
4209,user_4,/blog/9/,2023-08-16 10:38:20.206696
4210,user_4,/blog/11/,2023-08-16 10:38:20.251694
4211,user_4,/blog/9/,2023-08-16 10:38:20.303699
4212,user_4,/blog/4/,2023-08-16 10:38:20.350697
4213,user_4,/blog/12/,2023-08-16 10:38:20.392700
4214,user_4,/blog/9/,2023-08-16 10:38:20.438695
4215,user_4,/blog/12/,2023-08-16 10:38:20.484700
4216,user_4,/blog/10/,2023-08-16 10:38:20.534699
4217,user_4,/blog/4/,2023-08-16 10:38:20.581707
4218,user_4,/blog/9/,2023-08-16 10:38:20.626702
4219,user_4,/blog/12/,2023-08-16 10:38:20.676700
4220,user_4,/blog/12/,2023-08-16 10:38:20.722696
4221,user_5,/blog/5/,2023-08-16 10:38:20.764699
4222,user_5,/blog/9/,2023-08-16 10:38:20.811695
4223,user_5,/blog/14/,2023-08-16 10:38:20.863698
4224,user_5,/blog/14/,2023-08-16 10:38:20.917696
4225,user_5,/blog/1/,2023-08-16 10:38:20.973698
4226,user_5,/blog/5/,2023-08-16 10:38:21.023696
4227,user_5,/blog/3/,2023-08-16 10:38:21.085689
4228,user_5,/blog/12/,2023-08-16 10:38:21.122694
4229,user_5,/blog/3/,2023-08-16 10:38:21.174694
4230,user_5,/blog/7/,2023-08-16 10:38:21.225691
4231,user_5,/blog/1/,2023-08-16 10:38:21.277692
4232,user_5,/blog/5/,2023-08-16 10:38:21.340695
4233,user_5,/blog/2/,2023-08-16 10:38:21.396695
4234,user_5,/blog/13/,2023-08-16 10:38:21.449696
4235,user_5,/blog/13/,2023-08-16 10:38:21.500696
4236,user_5,/blog/8/,2023-08-16 10:38:21.549705
4237,user_5,/blog/5/,2023-08-16 10:38:21.599693
4238,user_5,/blog/9/,2023-08-16 10:38:21.648701
4239,user_5,/blog/8/,2023-08-16 10:38:21.702694
4240,user_5,/blog/14/,2023-08-16 10:38:21.748695
4241,user_5,/blog/2/,2023-08-16 10:38:21.792691
4242,user_5,/blog/8/,2023-08-16 10:38:21.835696
4243,user_5,/blog/9/,2023-08-16 10:38:21.879701
4244,user_5,/blog/9/,2023-08-16 10:38:21.934694
4245,user_5,/blog/8/,2023-08-16 10:38:21.985693
4246,user_5,/blog/9/,2023-08-16 10:38:22.037698
4247,user_5,/blog/14/,2023-08-16 10:38:22.089702
4248,user_5,/blog/1/,2023-08-16 10:38:22.138697
4249,user_5,/blog/10/,2023-08-16 10:38:22.188698
4250,user_5,/blog/14/,2023-08-16 10:38:22.240696
4251,user_5,/blog/1/,2023-08-16 10:38:22.287698
4252,user_5,/blog/14/,2023-08-16 10:38:22.335692
4253,user_5,/blog/7/,2023-08-16 10:38:22.384690
4254,user_5,/blog/1/,2023-08-16 10:38:22.433697
4255,user_5,/blog/1/,2023-08-16 10:38:22.480695
4256,user_5,/blog/4/,2023-08-16 10:38:22.530697
4257,user_5,/blog/11/,2023-08-16 10:38:22.572699
4258,user_5,/blog/12/,2023-08-16 10:38:22.619701
4259,user_5,/blog/10/,2023-08-16 10:38:22.668697
4260,user_5,/blog/3/,2023-08-16 10:38:22.715697
4261,user_5,/blog/6/,2023-08-16 10:38:22.759695
4262,user_5,/blog/4/,2023-08-16 10:38:22.804696
4263,user_5,/blog/5/,2023-08-16 10:38:22.854693
4264,user_5,/blog/9/,2023-08-16 10:38:22.900699
4265,user_5,/blog/6/,2023-08-16 10:38:22.949694
4266,user_5,/blog/12/,2023-08-16 10:38:22.991692
4267,user_5,/blog/1/,2023-08-16 10:38:23.031695
4268,user_5,/blog/14/,2023-08-16 10:38:23.070696
4269,user_5,/blog/9/,2023-08-16 10:38:23.111695
4270,user_5,/blog/12/,2023-08-16 10:38:23.160691
4271,user_5,/blog/13/,2023-08-16 10:38:23.204693
4272,user_5,/blog/10/,2023-08-16 10:38:23.254696
4273,user_5,/blog/3/,2023-08-16 10:38:23.304700
4274,user_5,/blog/1/,2023-08-16 10:38:23.355695
4275,user_5,/blog/4/,2023-08-16 10:38:23.404696
4276,user_5,/blog/10/,2023-08-16 10:38:23.457696
4277,user_5,/blog/13/,2023-08-16 10:38:23.511693
4278,user_5,/blog/8/,2023-08-16 10:38:23.562695
4279,user_5,/blog/2/,2023-08-16 10:38:23.613696
4280,user_5,/blog/1/,2023-08-16 10:38:23.664707
4281,user_5,/blog/6/,2023-08-16 10:38:23.716703
4282,user_5,/blog/5/,2023-08-16 10:38:23.772699
4283,user_5,/blog/5/,2023-08-16 10:38:23.825699
4284,user_5,/blog/5/,2023-08-16 10:38:23.873689
4285,user_5,/blog/9/,2023-08-16 10:38:23.914695
